,label,sire,dam,gene
1,1003,NA,NA,0
2,1006308,NA,NA,0
3,1006330,NA,NA,0
4,1006331,NA,NA,0
5,1006690,NA,NA,0
6,10555,NA,NA,0
7,1064217,NA,NA,0
8,1064268,NA,NA,0
9,1064269,NA,NA,0
10,1064270,NA,NA,0
11,11309,NA,NA,0
12,1140828,NA,NA,0
13,1140831,NA,NA,0
14,1140836,NA,NA,0
15,1140849,NA,NA,0
16,1140860,NA,NA,0
17,1140862,NA,NA,0
18,1140863,NA,NA,0
19,1140864,NA,NA,0
20,1140865,NA,NA,0
21,1140866,NA,NA,0
22,1140867,NA,NA,0
23,1140868,NA,NA,0
24,1140869,NA,NA,0
25,1140870,NA,NA,0
26,1140871,NA,NA,0
27,1140878,NA,NA,0
28,1140881,NA,NA,0
29,1140882,NA,NA,0
30,1158874,NA,NA,0
31,1183183,NA,NA,0
32,1204382,NA,NA,0
33,1210372,NA,NA,0
34,1210566,NA,NA,0
35,1211567,NA,NA,0
36,1211570,NA,NA,0
37,1211697,NA,NA,0
38,1211720,NA,NA,0
39,1211728,NA,NA,0
40,1211729,NA,NA,0
41,1211739,NA,NA,0
42,1211774,NA,NA,0
43,1211957,NA,NA,0
44,1217042,NA,NA,0
45,1217964,NA,NA,0
46,1339724,NA,NA,0
47,1344513,NA,NA,0
48,1356057,NA,NA,0
49,1357239,NA,NA,0
50,1357448,NA,NA,0
51,1357472,NA,NA,0
52,1360527,NA,NA,0
53,16637,NA,NA,0
54,167134,NA,NA,0
55,167187,NA,NA,0
56,167449,NA,NA,0
57,167818,NA,NA,0
58,168281,NA,NA,0
59,168566,NA,NA,0
60,168573,NA,NA,0
61,168602,NA,NA,0
62,168645,NA,NA,0
63,16954,NA,NA,0
64,170971,NA,NA,0
65,175697,NA,NA,0
66,17834,NA,NA,0
67,1822987,NA,NA,0
68,185111,NA,NA,0
69,185273,NA,NA,0
70,185288,NA,NA,0
71,185460,NA,NA,0
72,1857358,NA,NA,0
73,185889,NA,NA,0
74,188272,NA,NA,0
75,189546,NA,NA,0
76,1907,NA,NA,0
77,19082,NA,NA,0
78,192074,NA,NA,0
79,192921,NA,NA,0
80,1940554,NA,NA,0
81,194908,NA,NA,0
82,196162,NA,NA,0
83,197125,NA,NA,0
84,2030255,NA,NA,0
85,2032303,NA,NA,0
86,2055,NA,NA,0
87,2081,NA,NA,0
88,2173569,NA,NA,0
89,2173570,NA,NA,0
90,2173579,NA,NA,0
91,223661,NA,NA,0
92,2242,NA,NA,0
93,224615,NA,NA,0
94,2263369,NA,NA,0
95,2264065,NA,NA,0
96,2264131,NA,NA,0
97,2264133,NA,NA,0
98,2264489,NA,NA,0
99,2264787,NA,NA,0
100,2264867,NA,NA,0
101,2265051,NA,NA,0
102,2265586,NA,NA,0
103,2266304,NA,NA,0
104,2266925,NA,NA,0
105,2267001,NA,NA,0
106,2267012,NA,NA,0
107,2267033,NA,NA,0
108,2267120,NA,NA,0
109,2267168,NA,NA,0
110,2267188,NA,NA,0
111,2267198,NA,NA,0
112,2267209,NA,NA,0
113,2267638,NA,NA,0
114,2267658,NA,NA,0
115,2267670,NA,NA,0
116,2267671,NA,NA,0
117,2267705,NA,NA,0
118,2267758,NA,NA,0
119,2267827,NA,NA,0
120,2267862,NA,NA,0
121,2267878,NA,NA,0
122,2267885,NA,NA,0
123,2267897,NA,NA,0
124,2267903,NA,NA,0
125,2267904,NA,NA,0
126,2267907,NA,NA,0
127,2267910,NA,NA,0
128,2268460,NA,NA,0
129,2268564,NA,NA,0
130,2268782,NA,NA,0
131,2268875,NA,NA,0
132,2268916,NA,NA,0
133,2268918,NA,NA,0
134,2269063,NA,NA,0
135,2269064,NA,NA,0
136,226913,NA,NA,0
137,2269312,NA,NA,0
138,226940,NA,NA,0
139,2269417,NA,NA,0
140,2269511,NA,NA,0
141,2269746,NA,NA,0
142,226988,NA,NA,0
143,2269990,NA,NA,0
144,227000,NA,NA,0
145,2270018,NA,NA,0
146,2270167,NA,NA,0
147,2270400,NA,NA,0
148,2270736,NA,NA,0
149,2270767,NA,NA,0
150,2270828,NA,NA,0
151,2270830,NA,NA,0
152,2270864,NA,NA,0
153,2271264,NA,NA,0
154,2271312,NA,NA,0
155,2271328,NA,NA,0
156,2271511,NA,NA,0
157,2271520,NA,NA,0
158,2271521,NA,NA,0
159,2271523,NA,NA,0
160,2271729,NA,NA,0
161,2271813,NA,NA,0
162,2271816,NA,NA,0
163,2271817,NA,NA,0
164,2271820,NA,NA,0
165,2271824,NA,NA,0
166,2271863,NA,NA,0
167,2271864,NA,NA,0
168,227188,NA,NA,0
169,2271954,NA,NA,0
170,2271990,NA,NA,0
171,2271999,NA,NA,0
172,2272009,NA,NA,0
173,2272014,NA,NA,0
174,2272015,NA,NA,0
175,2272111,NA,NA,0
176,2272183,NA,NA,0
177,2272222,NA,NA,0
178,2272292,NA,NA,0
179,2272504,NA,NA,0
180,2272627,NA,NA,0
181,2272638,NA,NA,0
182,2272744,NA,NA,0
183,2272766,NA,NA,0
184,2273281,NA,NA,0
185,2274180,NA,NA,0
186,2274764,NA,NA,0
187,2274765,NA,NA,0
188,2274800,NA,NA,0
189,2275377,NA,NA,0
190,2275459,NA,NA,0
191,2275565,NA,NA,0
192,2275567,NA,NA,0
193,2278634,NA,NA,0
194,2278638,NA,NA,0
195,2279113,NA,NA,0
196,2279114,NA,NA,0
197,2279117,NA,NA,0
198,2279214,NA,NA,0
199,2279439,NA,NA,0
200,2279466,NA,NA,0
201,2279940,NA,NA,0
202,227995,NA,NA,0
203,2279962,NA,NA,0
204,2280327,NA,NA,0
205,2281245,NA,NA,0
206,2281431,NA,NA,0
207,2281435,NA,NA,0
208,2281437,NA,NA,0
209,2281442,NA,NA,0
210,2281507,NA,NA,0
211,228182,NA,NA,0
212,2282048,NA,NA,0
213,2282256,NA,NA,0
214,2282635,NA,NA,0
215,2282680,NA,NA,0
216,2282713,NA,NA,0
217,2282750,NA,NA,0
218,2282881,NA,NA,0
219,2283398,NA,NA,0
220,2283420,NA,NA,0
221,2283485,NA,NA,0
222,2283867,NA,NA,0
223,2283874,NA,NA,0
224,2284242,NA,NA,0
225,2284324,NA,NA,0
226,2284335,NA,NA,0
227,2284383,NA,NA,0
228,2284457,NA,NA,0
229,2284468,NA,NA,0
230,2284563,NA,NA,0
231,2284569,NA,NA,0
232,2284615,NA,NA,0
233,228464,NA,NA,0
234,2284697,NA,NA,0
235,2284931,NA,NA,0
236,2284980,NA,NA,0
237,2284988,NA,NA,0
238,2285058,NA,NA,0
239,2285714,NA,NA,0
240,2285903,NA,NA,0
241,2285932,NA,NA,0
242,2285945,NA,NA,0
243,2285980,NA,NA,0
244,2285988,NA,NA,0
245,2285994,NA,NA,0
246,2286093,NA,NA,0
247,2286134,NA,NA,0
248,2286156,NA,NA,0
249,2286178,NA,NA,0
250,2286206,NA,NA,0
251,2286226,NA,NA,0
252,2287289,NA,NA,0
253,229703,NA,NA,0
254,229807,NA,NA,0
255,2399144,NA,NA,0
256,2400422,NA,NA,0
257,2480393,NA,NA,0
258,2481194,NA,NA,0
259,251491,NA,NA,0
260,252067,NA,NA,0
261,252664,NA,NA,0
262,2528617,NA,NA,0
263,2528618,NA,NA,0
264,253104,NA,NA,0
265,253220,NA,NA,0
266,253253,NA,NA,0
267,2546673,NA,NA,0
268,255693,NA,NA,0
269,255822,NA,NA,0
270,255834,NA,NA,0
271,255894,NA,NA,0
272,255900,NA,NA,0
273,255992,NA,NA,0
274,256029,NA,NA,0
275,256273,NA,NA,0
276,256336,NA,NA,0
277,256817,NA,NA,0
278,257290,NA,NA,0
279,257325,NA,NA,0
280,257501,NA,NA,0
281,257502,NA,NA,0
282,257524,NA,NA,0
283,261056,NA,NA,0
284,2610926,NA,NA,0
285,2610927,NA,NA,0
286,2610938,NA,NA,0
287,263785,NA,NA,0
288,263887,NA,NA,0
289,267046,NA,NA,0
290,267111,NA,NA,0
291,267712,NA,NA,0
292,268695,NA,NA,0
293,2718041,NA,NA,0
294,274997,NA,NA,0
295,2751623,NA,NA,0
296,2781581,NA,NA,0
297,2794215,NA,NA,0
298,2866135,NA,NA,0
299,2873668,NA,NA,0
300,2873669,NA,NA,0
301,2873671,NA,NA,0
302,2873672,NA,NA,0
303,2873673,NA,NA,0
304,2873678,NA,NA,0
305,2873679,NA,NA,0
306,2873680,NA,NA,0
307,2888696,NA,NA,0
308,2888780,NA,NA,0
309,2889063,NA,NA,0
310,2889088,NA,NA,0
311,2889099,NA,NA,0
312,2889110,NA,NA,0
313,2889111,NA,NA,0
314,2889115,NA,NA,0
315,2889124,NA,NA,0
316,2889133,NA,NA,0
317,2889135,NA,NA,0
318,2889136,NA,NA,0
319,2889137,NA,NA,0
320,2889138,NA,NA,0
321,2889140,NA,NA,0
322,2889148,NA,NA,0
323,2889158,NA,NA,0
324,2889168,NA,NA,0
325,2889170,NA,NA,0
326,2889173,NA,NA,0
327,2889179,NA,NA,0
328,2889182,NA,NA,0
329,2889186,NA,NA,0
330,2889194,NA,NA,0
331,2889197,NA,NA,0
332,2889198,NA,NA,0
333,2889202,NA,NA,0
334,2889211,NA,NA,0
335,2889225,NA,NA,0
336,2889228,NA,NA,0
337,2889231,NA,NA,0
338,2889234,NA,NA,0
339,2889235,NA,NA,0
340,2889248,NA,NA,0
341,2889255,NA,NA,0
342,2889256,NA,NA,0
343,2889264,NA,NA,0
344,2889270,NA,NA,0
345,2889290,NA,NA,0
346,2889291,NA,NA,0
347,2889294,NA,NA,0
348,2889297,NA,NA,0
349,2889298,NA,NA,0
350,2889302,NA,NA,0
351,2889303,NA,NA,0
352,2889305,NA,NA,0
353,2889315,NA,NA,0
354,2889316,NA,NA,0
355,2889321,NA,NA,0
356,2889322,NA,NA,0
357,2889325,NA,NA,0
358,2889326,NA,NA,0
359,2889327,NA,NA,0
360,2889329,NA,NA,0
361,2889339,NA,NA,0
362,2889340,NA,NA,0
363,2889345,NA,NA,0
364,2889349,NA,NA,0
365,2889361,NA,NA,0
366,2889381,NA,NA,0
367,2889417,NA,NA,0
368,2889424,NA,NA,0
369,2889426,NA,NA,0
370,2889433,NA,NA,0
371,2889434,NA,NA,0
372,2889441,NA,NA,0
373,2889445,NA,NA,0
374,2889448,NA,NA,0
375,2889451,NA,NA,0
376,2889453,NA,NA,0
377,2889472,NA,NA,0
378,2889477,NA,NA,0
379,2889478,NA,NA,0
380,2889489,NA,NA,0
381,2889495,NA,NA,0
382,2889515,NA,NA,0
383,2889516,NA,NA,0
384,2889528,NA,NA,0
385,2889554,NA,NA,0
386,2889604,NA,NA,0
387,2889620,NA,NA,0
388,2889640,NA,NA,0
389,2889699,NA,NA,0
390,2889717,NA,NA,0
391,2889721,NA,NA,0
392,2889737,NA,NA,0
393,2889826,NA,NA,0
394,2890001,NA,NA,0
395,2890048,NA,NA,0
396,2890050,NA,NA,0
397,2890074,NA,NA,0
398,2890161,NA,NA,0
399,2890381,NA,NA,0
400,2890523,NA,NA,0
401,2890549,NA,NA,0
402,2890563,NA,NA,0
403,2890577,NA,NA,0
404,2890863,NA,NA,0
405,2891573,NA,NA,0
406,2891616,NA,NA,0
407,2891665,NA,NA,0
408,2891695,NA,NA,0
409,2891713,NA,NA,0
410,2891735,NA,NA,0
411,2891770,NA,NA,0
412,2891771,NA,NA,0
413,2891807,NA,NA,0
414,2891811,NA,NA,0
415,2891814,NA,NA,0
416,2891829,NA,NA,0
417,2891840,NA,NA,0
418,2891846,NA,NA,0
419,2891850,NA,NA,0
420,2891853,NA,NA,0
421,2891865,NA,NA,0
422,2891866,NA,NA,0
423,2891945,NA,NA,0
424,2891971,NA,NA,0
425,2891972,NA,NA,0
426,2891974,NA,NA,0
427,2891980,NA,NA,0
428,2891990,NA,NA,0
429,2891996,NA,NA,0
430,2892116,NA,NA,0
431,2892172,NA,NA,0
432,2892546,NA,NA,0
433,2905681,NA,NA,0
434,2905683,NA,NA,0
435,2905805,NA,NA,0
436,2905806,NA,NA,0
437,2905817,NA,NA,0
438,2905822,NA,NA,0
439,2906273,NA,NA,0
440,2906275,NA,NA,0
441,2906531,NA,NA,0
442,2907606,NA,NA,0
443,2907618,NA,NA,0
444,2907891,NA,NA,0
445,2908394,NA,NA,0
446,2908768,NA,NA,0
447,2909034,NA,NA,0
448,2909050,NA,NA,0
449,2909072,NA,NA,0
450,2909338,NA,NA,0
451,2909339,NA,NA,0
452,2909340,NA,NA,0
453,2909362,NA,NA,0
454,2909369,NA,NA,0
455,2909377,NA,NA,0
456,2909383,NA,NA,0
457,2909392,NA,NA,0
458,2909394,NA,NA,0
459,2909780,NA,NA,0
460,2909985,NA,NA,0
461,2910385,NA,NA,0
462,2910432,NA,NA,0
463,2910468,NA,NA,0
464,2910659,NA,NA,0
465,2910665,NA,NA,0
466,2910668,NA,NA,0
467,2910671,NA,NA,0
468,2910672,NA,NA,0
469,2910674,NA,NA,0
470,2910679,NA,NA,0
471,2910680,NA,NA,0
472,2910681,NA,NA,0
473,2910682,NA,NA,0
474,2910683,NA,NA,0
475,2910690,NA,NA,0
476,2910691,NA,NA,0
477,2910692,NA,NA,0
478,2910696,NA,NA,0
479,2910703,NA,NA,0
480,2910706,NA,NA,0
481,2910708,NA,NA,0
482,2910712,NA,NA,0
483,2910714,NA,NA,0
484,2910716,NA,NA,0
485,2910867,NA,NA,0
486,2910875,NA,NA,0
487,2910925,NA,NA,0
488,2910962,NA,NA,0
489,2910966,NA,NA,0
490,2910969,NA,NA,0
491,2910972,NA,NA,0
492,2910973,NA,NA,0
493,2910976,NA,NA,0
494,2910978,NA,NA,0
495,2910980,NA,NA,0
496,2910984,NA,NA,0
497,2910985,NA,NA,0
498,2910987,NA,NA,0
499,2910990,NA,NA,0
500,2910991,NA,NA,0
501,2910993,NA,NA,0
502,2910998,NA,NA,0
503,2911501,NA,NA,0
504,2911543,NA,NA,0
505,29116,NA,NA,0
506,2912042,NA,NA,0
507,2912045,NA,NA,0
508,2912086,NA,NA,0
509,2912089,NA,NA,0
510,2912092,NA,NA,0
511,2912181,NA,NA,0
512,2912278,NA,NA,0
513,2912288,NA,NA,0
514,2912290,NA,NA,0
515,2912393,NA,NA,0
516,2912396,NA,NA,0
517,2912666,NA,NA,0
518,2912877,NA,NA,0
519,2912920,NA,NA,0
520,2913126,NA,NA,0
521,2913127,NA,NA,0
522,2913130,NA,NA,0
523,2913147,NA,NA,0
524,2913175,NA,NA,0
525,2913201,NA,NA,0
526,2913204,NA,NA,0
527,2913213,NA,NA,0
528,2913215,NA,NA,0
529,2913216,NA,NA,0
530,2913217,NA,NA,0
531,2913224,NA,NA,0
532,2913225,NA,NA,0
533,2913226,NA,NA,0
534,2913229,NA,NA,0
535,2913233,NA,NA,0
536,2913237,NA,NA,0
537,2913253,NA,NA,0
538,2913254,NA,NA,0
539,2913271,NA,NA,0
540,2913274,NA,NA,0
541,2914189,NA,NA,0
542,2914199,NA,NA,0
543,2914207,NA,NA,0
544,2914223,NA,NA,0
545,2914236,NA,NA,0
546,2914247,NA,NA,0
547,2914259,NA,NA,0
548,2914269,NA,NA,0
549,2914273,NA,NA,0
550,2914293,NA,NA,0
551,2914340,NA,NA,0
552,2914347,NA,NA,0
553,2914371,NA,NA,0
554,2914375,NA,NA,0
555,2914392,NA,NA,0
556,2914408,NA,NA,0
557,2914516,NA,NA,0
558,2914543,NA,NA,0
559,2914625,NA,NA,0
560,2914653,NA,NA,0
561,2915059,NA,NA,0
562,2915064,NA,NA,0
563,2915173,NA,NA,0
564,2915195,NA,NA,0
565,2915196,NA,NA,0
566,2915211,NA,NA,0
567,2915224,NA,NA,0
568,2915227,NA,NA,0
569,2916323,NA,NA,0
570,2916325,NA,NA,0
571,2916327,NA,NA,0
572,2916332,NA,NA,0
573,2916334,NA,NA,0
574,2916335,NA,NA,0
575,2916338,NA,NA,0
576,2916343,NA,NA,0
577,2916344,NA,NA,0
578,2916541,NA,NA,0
579,2916611,NA,NA,0
580,2916922,NA,NA,0
581,2917109,NA,NA,0
582,2917201,NA,NA,0
583,2917204,NA,NA,0
584,2917218,NA,NA,0
585,2917226,NA,NA,0
586,2917231,NA,NA,0
587,2917232,NA,NA,0
588,2917233,NA,NA,0
589,2917234,NA,NA,0
590,2917238,NA,NA,0
591,2917240,NA,NA,0
592,2917242,NA,NA,0
593,2917529,NA,NA,0
594,2918964,NA,NA,0
595,2918966,NA,NA,0
596,2918968,NA,NA,0
597,2918974,NA,NA,0
598,2918977,NA,NA,0
599,2919024,NA,NA,0
600,2920417,NA,NA,0
601,2920628,NA,NA,0
602,2920630,NA,NA,0
603,2920639,NA,NA,0
604,2920644,NA,NA,0
605,2920659,NA,NA,0
606,2920731,NA,NA,0
607,2920736,NA,NA,0
608,2920748,NA,NA,0
609,2920757,NA,NA,0
610,2920868,NA,NA,0
611,2920933,NA,NA,0
612,2921133,NA,NA,0
613,2922097,NA,NA,0
614,2922098,NA,NA,0
615,2922101,NA,NA,0
616,2922104,NA,NA,0
617,2922111,NA,NA,0
618,2922113,NA,NA,0
619,2922114,NA,NA,0
620,2922117,NA,NA,0
621,2922118,NA,NA,0
622,2922949,NA,NA,0
623,300167902,NA,NA,0
624,300167903,NA,NA,0
625,300167904,NA,NA,0
626,300167905,NA,NA,0
627,300167906,NA,NA,0
628,300167907,NA,NA,0
629,300167908,NA,NA,0
630,300167909,NA,NA,0
631,300167910,NA,NA,0
632,300167911,NA,NA,0
633,300167912,NA,NA,0
634,300167913,NA,NA,0
635,300167915,NA,NA,0
636,300167916,NA,NA,0
637,300168118,NA,NA,0
638,300168130,NA,NA,0
639,300168138,NA,NA,0
640,300168146,NA,NA,0
641,300168152,NA,NA,0
642,300168174,NA,NA,0
643,300168237,NA,NA,0
644,300168277,NA,NA,0
645,300168317,NA,NA,0
646,300168324,NA,NA,0
647,300168337,NA,NA,0
648,300168353,NA,NA,0
649,300168356,NA,NA,0
650,300168387,NA,NA,0
651,300168400,NA,NA,0
652,300168422,NA,NA,0
653,300168467,NA,NA,0
654,300168468,NA,NA,0
655,300168474,NA,NA,0
656,300168479,NA,NA,0
657,300168504,NA,NA,0
658,300168509,NA,NA,0
659,300168514,NA,NA,0
660,300168536,NA,NA,0
661,300168546,NA,NA,0
662,300168550,NA,NA,0
663,300168570,NA,NA,0
664,300168594,NA,NA,0
665,300168601,NA,NA,0
666,300168610,NA,NA,0
667,300168615,NA,NA,0
668,300168657,NA,NA,0
669,300168673,NA,NA,0
670,300168680,NA,NA,0
671,300168682,NA,NA,0
672,300168691,NA,NA,0
673,300168761,NA,NA,0
674,300168813,NA,NA,0
675,300168819,NA,NA,0
676,300168926,NA,NA,0
677,300168928,NA,NA,0
678,300168949,NA,NA,0
679,300168965,NA,NA,0
680,300168975,NA,NA,0
681,300168984,NA,NA,0
682,300168992,NA,NA,0
683,300168994,NA,NA,0
684,300169005,NA,NA,0
685,300169008,NA,NA,0
686,300169016,NA,NA,0
687,300169017,NA,NA,0
688,300169019,NA,NA,0
689,300169037,NA,NA,0
690,300169045,NA,NA,0
691,300169051,NA,NA,0
692,300169053,NA,NA,0
693,300169078,NA,NA,0
694,300169081,NA,NA,0
695,300169085,NA,NA,0
696,300169092,NA,NA,0
697,300169093,NA,NA,0
698,300169106,NA,NA,0
699,300169111,NA,NA,0
700,300169112,NA,NA,0
701,300169113,NA,NA,0
702,300169114,NA,NA,0
703,300169128,NA,NA,0
704,300169131,NA,NA,0
705,300169137,NA,NA,0
706,300169142,NA,NA,0
707,300169144,NA,NA,0
708,300169152,NA,NA,0
709,300169154,NA,NA,0
710,300169157,NA,NA,0
711,300169167,NA,NA,0
712,300169171,NA,NA,0
713,300169193,NA,NA,0
714,300169196,NA,NA,0
715,300169216,NA,NA,0
716,300169217,NA,NA,0
717,300169218,NA,NA,0
718,300169219,NA,NA,0
719,300169255,NA,NA,0
720,300169275,NA,NA,0
721,300169286,NA,NA,0
722,300169337,NA,NA,0
723,300172717,NA,NA,0
724,300173092,NA,NA,0
725,300173382,NA,NA,0
726,300174040,NA,NA,0
727,300174158,NA,NA,0
728,300174159,NA,NA,0
729,300174201,NA,NA,0
730,300174252,NA,NA,0
731,300174255,NA,NA,0
732,300174294,NA,NA,0
733,300174352,NA,NA,0
734,300174397,NA,NA,0
735,300174416,NA,NA,0
736,300174421,NA,NA,0
737,300174426,NA,NA,0
738,300174433,NA,NA,0
739,300174436,NA,NA,0
740,300174437,NA,NA,0
741,300174440,NA,NA,0
742,300174446,NA,NA,0
743,300174450,NA,NA,0
744,300174454,NA,NA,0
745,300174457,NA,NA,0
746,300174483,NA,NA,0
747,300174495,NA,NA,0
748,300174497,NA,NA,0
749,300174510,NA,NA,0
750,300174512,NA,NA,0
751,300174540,NA,NA,0
752,300174567,NA,NA,0
753,300174762,NA,NA,0
754,300174981,NA,NA,0
755,300175003,NA,NA,0
756,300175026,NA,NA,0
757,300175143,NA,NA,0
758,300175173,NA,NA,0
759,300175181,NA,NA,0
760,3002191,NA,NA,0
761,30077,NA,NA,0
762,303393,NA,NA,0
763,303394,NA,NA,0
764,303672,NA,NA,0
765,303674,NA,NA,0
766,303781,NA,NA,0
767,304285,NA,NA,0
768,3043119,NA,NA,0
769,305260,NA,NA,0
770,305331,NA,NA,0
771,3060686,NA,NA,0
772,306550,NA,NA,0
773,306579,NA,NA,0
774,306673,NA,NA,0
775,306677,NA,NA,0
776,306678,NA,NA,0
777,306691,NA,NA,0
778,306947,NA,NA,0
779,307628,NA,NA,0
780,307691,NA,NA,0
781,307945,NA,NA,0
782,307960,NA,NA,0
783,308584,NA,NA,0
784,309464,NA,NA,0
785,309718,NA,NA,0
786,309753,NA,NA,0
787,309791,NA,NA,0
788,309809,NA,NA,0
789,309812,NA,NA,0
790,309813,NA,NA,0
791,310025,NA,NA,0
792,310054,NA,NA,0
793,310076,NA,NA,0
794,310932,NA,NA,0
795,3110487,NA,NA,0
796,3110494,NA,NA,0
797,311301,NA,NA,0
798,312233,NA,NA,0
799,312431,NA,NA,0
800,312464,NA,NA,0
801,312800,NA,NA,0
802,312801,NA,NA,0
803,312877,NA,NA,0
804,316738,NA,NA,0
805,317769,NA,NA,0
806,318218,NA,NA,0
807,318978,NA,NA,0
808,319884,NA,NA,0
809,320386,NA,NA,0
810,320759,NA,NA,0
811,320807,NA,NA,0
812,321101,NA,NA,0
813,321879,NA,NA,0
814,321891,NA,NA,0
815,322304,NA,NA,0
816,322305,NA,NA,0
817,322394,NA,NA,0
818,322912,NA,NA,0
819,32296,NA,NA,0
820,3233294,NA,NA,0
821,3233932,NA,NA,0
822,3250809,NA,NA,0
823,3250810,NA,NA,0
824,3250824,NA,NA,0
825,3250958,NA,NA,0
826,3250970,NA,NA,0
827,3256171,NA,NA,0
828,3257,NA,NA,0
829,32596,NA,NA,0
830,32703,NA,NA,0
831,328427,NA,NA,0
832,328637,NA,NA,0
833,328643,NA,NA,0
834,328699,NA,NA,0
835,328705,NA,NA,0
836,328707,NA,NA,0
837,328809,NA,NA,0
838,330510,NA,NA,0
839,330528,NA,NA,0
840,330571,NA,NA,0
841,332040,NA,NA,0
842,332042,NA,NA,0
843,332050,NA,NA,0
844,332058,NA,NA,0
845,33206,NA,NA,0
846,332245,NA,NA,0
847,332472,NA,NA,0
848,332655,NA,NA,0
849,333103,NA,NA,0
850,333110,NA,NA,0
851,333139,NA,NA,0
852,333141,NA,NA,0
853,333142,NA,NA,0
854,333147,NA,NA,0
855,333154,NA,NA,0
856,333156,NA,NA,0
857,333161,NA,NA,0
858,333164,NA,NA,0
859,333224,NA,NA,0
860,333233,NA,NA,0
861,333237,NA,NA,0
862,333245,NA,NA,0
863,333246,NA,NA,0
864,333250,NA,NA,0
865,333255,NA,NA,0
866,333260,NA,NA,0
867,333262,NA,NA,0
868,333272,NA,NA,0
869,333283,NA,NA,0
870,333288,NA,NA,0
871,333299,NA,NA,0
872,333303,NA,NA,0
873,333312,NA,NA,0
874,333313,NA,NA,0
875,333319,NA,NA,0
876,333323,NA,NA,0
877,333332,NA,NA,0
878,333343,NA,NA,0
879,333346,NA,NA,0
880,333376,NA,NA,0
881,333390,NA,NA,0
882,333395,NA,NA,0
883,333407,NA,NA,0
884,333409,NA,NA,0
885,333412,NA,NA,0
886,333418,NA,NA,0
887,333424,NA,NA,0
888,333430,NA,NA,0
889,333439,NA,NA,0
890,333450,NA,NA,0
891,333575,NA,NA,0
892,333798,NA,NA,0
893,334213,NA,NA,0
894,335640,NA,NA,0
895,336002,NA,NA,0
896,3364612,NA,NA,0
897,3364615,NA,NA,0
898,3364690,NA,NA,0
899,337477,NA,NA,0
900,337738,NA,NA,0
901,337740,NA,NA,0
902,337749,NA,NA,0
903,337754,NA,NA,0
904,337757,NA,NA,0
905,337763,NA,NA,0
906,337768,NA,NA,0
907,337776,NA,NA,0
908,337781,NA,NA,0
909,337785,NA,NA,0
910,337805,NA,NA,0
911,337864,NA,NA,0
912,337876,NA,NA,0
913,337877,NA,NA,0
914,337898,NA,NA,0
915,337976,NA,NA,0
916,337983,NA,NA,0
917,337986,NA,NA,0
918,337990,NA,NA,0
919,337994,NA,NA,0
920,338014,NA,NA,0
921,338047,NA,NA,0
922,338124,NA,NA,0
923,338132,NA,NA,0
924,338157,NA,NA,0
925,338163,NA,NA,0
926,338170,NA,NA,0
927,338192,NA,NA,0
928,338198,NA,NA,0
929,339008,NA,NA,0
930,339660,NA,NA,0
931,339662,NA,NA,0
932,339734,NA,NA,0
933,339776,NA,NA,0
934,339803,NA,NA,0
935,339807,NA,NA,0
936,339937,NA,NA,0
937,340026,NA,NA,0
938,340047,NA,NA,0
939,340081,NA,NA,0
940,340177,NA,NA,0
941,340189,NA,NA,0
942,340253,NA,NA,0
943,342067,NA,NA,0
944,342571,NA,NA,0
945,345162,NA,NA,0
946,345451,NA,NA,0
947,345453,NA,NA,0
948,345530,NA,NA,0
949,345832,NA,NA,0
950,345838,NA,NA,0
951,345964,NA,NA,0
952,346508,NA,NA,0
953,346518,NA,NA,0
954,346684,NA,NA,0
955,346740,NA,NA,0
956,346825,NA,NA,0
957,346841,NA,NA,0
958,346848,NA,NA,0
959,34690,NA,NA,0
960,347056,NA,NA,0
961,347115,NA,NA,0
962,347229,NA,NA,0
963,347725,NA,NA,0
964,347915,NA,NA,0
965,347916,NA,NA,0
966,347967,NA,NA,0
967,348156,NA,NA,0
968,3488148,NA,NA,0
969,3488154,NA,NA,0
970,3488186,NA,NA,0
971,3488208,NA,NA,0
972,3488297,NA,NA,0
973,3488306,NA,NA,0
974,3488637,NA,NA,0
975,3488643,NA,NA,0
976,349973,NA,NA,0
977,350335,NA,NA,0
978,350618,NA,NA,0
979,351107,NA,NA,0
980,3521099,NA,NA,0
981,352647,NA,NA,0
982,352672,NA,NA,0
983,352855,NA,NA,0
984,352868,NA,NA,0
985,35297,NA,NA,0
986,353132,NA,NA,0
987,353140,NA,NA,0
988,353165,NA,NA,0
989,353172,NA,NA,0
990,353173,NA,NA,0
991,353201,NA,NA,0
992,353472,NA,NA,0
993,353511,NA,NA,0
994,353902,NA,NA,0
995,354276,NA,NA,0
996,354419,NA,NA,0
997,354506,NA,NA,0
998,354533,NA,NA,0
999,354570,NA,NA,0
1000,358499,NA,NA,0
1001,359244,NA,NA,0
1002,359833,NA,NA,0
1003,360288,NA,NA,0
1004,360493,NA,NA,0
1005,360594,NA,NA,0
1006,360614,NA,NA,0
1007,360640,NA,NA,0
1008,361058,NA,NA,0
1009,361060,NA,NA,0
1010,361081,NA,NA,0
1011,361176,NA,NA,0
1012,361194,NA,NA,0
1013,362048,NA,NA,0
1014,363210,NA,NA,0
1015,3638381,NA,NA,0
1016,364862,NA,NA,0
1017,366153,NA,NA,0
1018,366269,NA,NA,0
1019,368222,NA,NA,0
